id,sentence,price,quality,environment,service,other
2552,really impressed with they food and buffet price and good ambience,Positive,Positive,Positive,,
2552,especially fish starter and fruit pudding and else,,Positive,,,
2552,looking forward to visit again,,Positive,,,
2553,buffet is good though expensive,Negative,Positive,,,
2553,great service and well spread food range,,Positive,,Positive,
2553,decent ambience,,,Neutral,,
2553,especially try out their sunday brunch or special buffets during festival time,,Positive,,,
2554,cold coffee here is really good with they wiped cream,,Positive,,,
2554,did not expect they garlic bread with corn be so good,,Positive,,,
2554,better than many places,,Positive,,,
2554,next time will be trying waffle for which this place is more known have been at other branches,,Positive,,,
2555,ambiance was good here,,,Positive,,
2555,veg sizzlers we ordered are not up to they mark,,Negative,,,
2555,it can be improved more,,Negative,,,
2555,service was also very slow,,,,Negative,
2555,over all it is of for one time visit,,Neutral,,,
2556,vegetarian options in this place were really good buffet has some good options special mention to panama kay curry not so many options in dessert overall a decent place easily to locate,,Neutral,Neutral,,
2557,tendon street is known for it is wonderful ambience,,,Positive,,
2557,their in house brew is awesome,,,Positive,,
2557,one of my all time favourites is they mushroom added shepherds pie,,Positive,,,
2557,if you want to chill with your gang on a cool sunday evening they outdoor rooftop bar will be they place,,,Positive,,
2557,they also have a copy dance floor space,,,Positive,,
2558,food four ambiance four service four pocket pinch around nine for nine people with six tomato golds and around fifteen starters,Neutral,,,,
2558,i went in a group of nine people on a thursday night and they place was pretty empty,,,Negative,,
2558,they were playing nice funky music and they ambiance was really nice,,,Positive,,
2558,they service was fine like any other party place had and they taste of food was also decent,,Neutral,,Neutral,
2558,even though we were nine people they allowed us to use six tomato golds and i really appreciate it they corn and cheese triangles were awesome,,Positive,,,
2558,they food was served really hot and they place would be fun when there is right crowd,,Negative,Negative,,
2558,overall a good experience,,Positive,,,
2559,man this place,,,,,Neutral
2559,hyper local is one of they go to places when you have no plans but want to go to some place to chill eat and drink,,Positive,Positive,,
2559,they food is served in matte black plates which is my favourite part,,Positive,,,
2559,we tried almost everything on they menu perks of tomato gold and nothing really was a disappointment,,Negative,,,
2559,they place looks amazing and has a cost feel,,,Positive,,
2559,they have a setup on they balcony from where they view is just amazing,,,Positive,,
2560,soups had tomato soup and sweet corn veg soup both especially they tomato soup along with tiny breadsticks was delicious,,Positive,,,
2560,starters ordered crispy corn chilli pepper and panzer pap i kebab,,,,,
2560,was very much disappointed with they quantity they gave,,Negative,,,
2560,we only get four pieces of panzer pap i kebab,,Negative,,,
2560,it was crispy and tasty but could have used a little more spice,,Neutral,,,
2560,they crispy corn being crispy corn tasted wonderful,,Positive,,,
2560,main course ordered panzer nikki bryan and butter naan along with kate panzer,,,,,
2560,they butter naan and they curry were decent but they panzer nikki bryan was they best panzer bryan i be ever tasted,,Positive,,,
2560,they panzer pieces were soft and creamy and they rice had a rich taste to it,,Positive,,,
2560,though they bryan could have used a little more spice it tasted great,,Negative,,,
2560,ambiance service this is an evening place for sure and we visited there for lunch,,,Neutral,,
2560,so could not really comment on that but whatever we could see looked very good,,,Positive,,
2560,one complaint was that our seats were directly beside a bare glass and we got scorched in they sun for forty mind before we could get a table away from it,,,Negative,,
2560,avoid they seats beside they glass during afternoon hours,,,Negative,,
2560,they service was a little late but they staff was friendly,,,,Neutral,
2560,kudos to that,,,,,
2560,is,,,,,
2560,they only thing stopping me from giving a three star is that bryan and those soups,,Negative,,,
2560,loved them so much that i could not give them a three,,Positive,,,
2561,they food is too good,,Positive,,,
2561,they place is very cosy and will give you a homely vibe,,,Positive,,
2561,people there just welcome you with a big heart and a broad smile,,,,Positive,
2561,i a in love with this restaurant,,Positive,,,
2562,good place to hang out with family and friends,,,Positive,,
2562,i tried couple of cocktails and shots,,,,,
2562,cocktails were not strong at all,,Negative,,,
2562,so it was more of plain juice,,Negative,,,
2562,i would recommend that in they cocktails menu they should also mention in details what is they base and also they content of alcohol,,Positive,,,
2562,starters were great,,Positive,,,
2562,i ordered chinese platter and i was really nice,,Positive,,,
2562,music was loud and lively,,,Positive,,
2563,such a great ambience it has,,,Positive,,
2563,food is damn tasty,,Positive,,,
2563,service can be actually improved choice of drinks and food are really less,,Negative,,Negative,
2563,would recommend it for food it has,,Positive,,,
2564,they ambience of they place was great and they food was really amazing we had delicious alfredo pasta and chicken sizzler though felt they price was a bit on they higher side it was worth they taste and experience thumps up deli nine bistro,Negative,Positive,Positive,,
2565,drinks four five five i think temples and mon rule they shakes world in terms of multiple outlets on hyderabad,,Positive,,,
2565,look out for little app nearby for offers,,,,,
2565,shakes are good chilly and refreshing,,Positive,,,
2565,my personal favourite being oreo shake,,Positive,,,
2565,ambience three five five they place is cool can hangout and can have quality talk as it is mostly empty and most orders generally are takeaways,,,Positive,,
2565,one thing they should at least keep they tables clean,,,,Negative,
2565,there were so many dead flies and insects on they tables which would bring disgust,,,,Negative,
2565,service four five they know their work prepare they shakes well,,Positive,,Positive,
2565,one suggestion is to provide water to they customers as it seems ridiculous that you deny with they fact that you guys do not have water,,,,Negative,
2565,wonder what you add in shakes,,Positive,,,
2566,great place to dine with and enjoyed they lava hard chicken pula tastes good,,Positive,Positive,,
2566,it is a perfect venue to enjoy some of they special and a dishes with a starry night view,,,Positive,,
2566,it has a beautiful ambiance and want to visit again,,,Positive,,
2567,nice place with courteous staff,,,,Positive,
2567,go good beer,,Positive,,,
2567,anytime,,,,,
2567,very good food,,Positive,,,
2567,one of they best places in hyderabad,,Positive,,,
2567,anytime better than hopper for beer and food,,Positive,,,
2568,ambiance was superb of seven specially they roof top do was good and they drinks and food were up to they mark sub hash was they guy who served us very well if you are thinking of a good ambiance place with good food and drinks then should visit this place for sure we are going to come back very soon,,Positive,Positive,Positive,
2569,this was on our list of places to eat in hyderabad for a while but what kept us not going is they popularity with meat,,,,,Neutral
2569,i am a vegetarian and wondered what i will get seeing bib map on they menu i had to try it,,Positive,,,
2569,we ordered fried tofu appetiser and bib mop and fresh lime square,,,,,
2569,drinks were as displayed tofu was bit disappointing it was literally fried tofu with sauce on it and sesame seeds can miss this if you plan to go,,Negative,,,
2569,do definitely try they bap,,Positive,,,
2569,tasty and filling great portions of they veggies rice sauce although rice was not sticky and i thought dol sot bap always came with hot clay pot nevertheless tasty,,Positive,,,
2569,in they middle of they meal we asked for hot sauce and there came they sauce very tiny quantity we were like whf they sauce was hot made from naga chillies yet soon good burned my tongue but loved every bit of it so if you have rice remaining give this a try as well,,Neutral,,,
2569,staff were courteous as well,,,,Positive,
2569,one star less just for they tofu,,Negative,,,
2569,rest was perfect will definitely visit again,,Positive,,,
386,i personally liked they bagel with cheese and cappuccino,,Positive,,,
386,there was some renovation work happening outdoors when we visited this place,,,,,
386,we were disturbed by they noise and hence could not stay longer,,,,Negative,
386,good for groups,,,,,Positive
387,good place to go around ambience is good and crowd is good over weekends food was not that good which i thought of must try jalapeno cheese poppers ambience four five food three five service three five five,,Neutral,Positive,Positive,
388,i went here to celebrate my birthday,,,,,
388,if you go to mustang you should sit on they terrace otherwise it is not worth it,,,,,
388,they place has good service too they servers are helpful,,,,Positive,
389,price is nice but quantity of curry not good,Positive,Negative,,,
389,very less quantity i got of panzer butter marsala,,Negative,,,
389,but they quantity of bryan is good,,Positive,,,
389,they quality of complementary onion and lemon not satisfactory,,Negative,,,
390,it was a of of,,,,,Positive
391,visited lava hard with my son who are both non veg lovers,,,,,
391,they food was good but they quantity was very less for they price that was paid,Negative,Positive,,,
391,we ordered raj gary jodi pula which costed around four hundred and they meat was very less in it,Negative,,,,
392,i just wonder how people praise they food and service,,,,,
392,maybe they day was different for me but i was really very disappointed with they service they had given,,,,Negative,
392,we asked for rita and we were served after we almost finished our mandy,,,,Negative,
392,i hate such late servings,,,,Negative,
392,mandy was all over hyped with taste being not that great,,Negative,,,
392,instead i find it better at other places,,,,,
392,ambience wise it is nicer than other mandy restaurants,,,Positive,,
392,however they choice of music could have been better,,,Negative,,
392,overall i would say its just a waste to you are pocket and palate,,,,,Negative
393,they have worst north indian food i believe,,Negative,,,
393,spoiled my birthday mood since i am punjabi and ordered north indian food,,,,,
393,but other than that chinese and continental was good,,Positive,,,
393,their safe sex on beach drink is great just,,Positive,,,
394,quantity is less,,Negative,,,
395,three five went here for dinner on saturday night,,,,,
395,almost empty only two other tables occupied,,,,,
395,so were sceptical anyways got seated,,,,,
395,inspire of this it took good fifteen min anyone could attend us,,,,Negative,
395,they reason cited was heavy rush in they partner restaurant above,,,Negative,,
395,wired however they food was served quickly,,,,Positive,
395,we had tomato short veg pizza and crispy veg,,,,,
395,all items were good nothing wow to say about,,Positive,,,
395,availed tomato gold,,,,,
395,overall of experience nothing compelling to visit again,,,,,Positive
396,need little improvement for brian is,,Negative,,,
396,for leg,,,,,
396,salt was less whereas it should be proper and brian is should be tasty they spices should add taste,,Negative,,,
397,panzer too spicy,,Neutral,,,
397,manchurian an naan were great,,Positive,,,
398,an average place to go,,,,,Positive
398,had tried their veg pizza and palau panzer puff corn puff,,,,,
398,not at all great,,Neutral,,,
398,i like their i your branch,,Positive,,,
398,would prefer they i your branch to go,,Positive,,,
399,good,,,,,Positive
400,they quantity was great but they mutton pieces were just four numbers out of which three were bones as well,,Positive,,,
400,only average impression to offer,,,,,Neutral
400,hope they will keep they standard better,,,,,Negative
401,never disappoints me,,,,,Positive
401,always up to my expectations,,,,,Positive
401,great choices and i love they extra bits like they oreo so is etc to choose as toppings,,Positive,,,Positive
402,this place would have got more if they staff and they service improved their behavior have been this place to several times just because of they taste of they food and with they hope that staff behavior would improve but always i come back disappointed food four five main course at this place is very good,,Positive,,Negative,
402,bryan is not out of this world but tastes good,,Positive,,,
402,ambience three five four they restaurant as a whole has gone renovation and it is upgraded to become of type ambience service two five very slow staff are super rude and they do not give a damn about anything,,,Positive,Negative,
402,it is a good place to order to home as you need not bear with these manner less uncultured staff,,,,Negative,
403,a chick place,,,,,Negative
403,went for a team lunch,,,,,
403,service was very good with staff being courteous and prompt in serving food,,,,Positive,
403,we opted for buffet which has decent number of options for both vegetarian and non vegetarians,,,,,
403,an ideal place to hangout with friends on a game night enjoying they drinks and food,,,,,Positive
404,they place has a nice quiet ambience i was surprised that it was not crowded as you would expect a top place to be on a weekend,,,Positive,,
404,we were ushered in well and we choose a nice copy place they place had a nice charm to it,,,Positive,,
404,we ordered they tangy grilled mushrooms and they glazed pork ribs but they disappointing aspect of our visit though was we were rushed into placing they order,,,,,
404,we came in at ten pm and we were told to place our last orders instantly when i checked they said they place shuts down at eleven pm and they last order was at ten fifteen pm,,,,Negative,
404,coming to food they mushrooms seemed a bit too tangy but that is probably my palate they glazed pork ribs were top notch and juicy and tender,,Positive,,,
404,had it not been for they pushy waiters we would have liked to order drinks and a dessert too,,,,Negative,
404,they waiters made sure that they cleared they plates in a jiffy and pounced on us with our last spoon handing us they copy of they bill and all of this before we even touched eleven pm,,,,Negative,
404,not that our intentions were to have a night out there but you do not actually liked to be rushed on your orders and food it just does not leave a good experience possibly they restaurant and it is employees were planning on catching a flight and made sure nothing came in they way,,,,,
404,they rating is for they food and they place in general service is a bare minimum,,Negative,,Negative,
405,this was very first time in south that i heard lot about northern delicacy whole nature,,,,,
405,but i would say i am disappointed with they taste as it is nowhere near to what it should be and prices are also very high,Negative,Negative,,,
406,good place to hangout with friends food was nice three five service was of two five ambiance was good four five best time to visit is with friends is during football or cricket matches are going on,,Positive,Positive,Positive,Positive
407,not bad taste oil more salty other wise good,,Positive,,,
408,i ordered laze buna mug birth and,,,,,
408,after seeing they royal box of birth and i was really happy,,,,,
408,whole packaging of rita and gulag jan was up to they mark and really good,,,,Positive,
408,but then they taste it tastes sweet,,Positive,,,
408,everything was good from packaging to they mouth fresher they gave but i did not like they taste of birth and they quantity was good and was garnished with almonds and cashew,,Positive,,Positive,
409,heard a lot about they place and had clean and nice food delivered at home,,Positive,,,
409,so i finally decided to pay a visit to they place myself,,,,,
409,high expectations they place was nowhere near what i had imagined,,,,,
409,they restaurant was not a very neat and hygienic place they plates were dirty and they cutlery and sauce storage boxes tainted and dirty,,,Negative,Negative,
409,they people there were not welcoming too and their uniforms were half tucked in,,,,Negative,
409,moving on to they good part they food was cleaner than most non veg places in hyderabad with they chicken having a little less oil than most places,,Positive,,,
409,they desserts looked sumptuous even though i was full for them i manged to take some pictures of them so from now on i am just going to get myself a delivery from that place rather than actually going there and if i go there it would be for they sole purpose of trying out they desserts,,Positive,,,Negative
410,after having dinner buffet here really wonder his come this place has this rating,,,,,Negative
410,food service ambiance nothing stood out for me,,Negative,Negative,Negative,
410,met friends here for dinner and was not impressed,,,,,
410,food is of spread is average,,Positive,,,
410,service is good but that expected not exceptional,,,,Positive,
410,most disappointing was they setup,,,Negative,,
410,very average considering its a above average priced and a hotel restaurant,Negative,,,,
410,easily avoidable,,,,,Negative
411,good,,,,,Positive
412,staffs were polite,,,,Positive,
412,cafe is cute and small,,,Positive,,
412,very copy and comfy,,,Positive,,
412,good for catching up with friends and date sort of,,,,,Positive
412,a little over price,Negative,,,,
412,could have better food menu,,,,Negative,
413,these stars are just for they food and drinks,,Positive,,,
413,i just do not like they service and attitude of they staff or rather just our luck that we encountered they same person twice,,,,Negative,
413,almost threw they order on they table when prepared,,,,Negative,
413,even they food he served was without any accompaniments that were supposed to be there,,Negative,,,
413,drinks are good food is of zero stars for they service,,Positive,,Negative,
414,visited on christmas eve,,,,,
414,i must say overall ambience is good,,,Positive,,
414,but buffet desert menu is limited and cost of they buffet must be updated on online tomato menu,,,,Negative,
414,i a online mentioned rate nine hundred and ninety nine taxes which is actually one thousand two hundred taxes,Negative,,,,
415,great taste but not worth it,,Positive,,,
415,there is not place for dinning,,,,,Negative
415,open all night,,,,,
415,fresh,,,,,Positive
415,can come with friends but not dinning as said,,Negative,,,
415,was full of cheese,,Neutral,,,
416,it is not mandy full,,Negative,,,
417,being a foodie and going for a buffet is like craving for a lump sum treat,,,,,
417,but they restaurant has disappointed,,,,,Negative
417,one,,,,,
417,ambience and service was great,,,Positive,Positive,
417,two,,,,,
417,we went for buffet firstly they starters were not that good at taste,,Negative,,,
417,common manner kebab type of starter corn chicken veg kebab,,,,,
417,well none of them were not good as having them twice,,Negative,,,
417,three,,,,,
417,main course was a disaster very few choices that too of rare vegetables and less eaten,,Negative,,,
417,no manner they main dish rice items were not good,,Negative,,,
417,skipped and went to they desert section,,,,,
417,four,,,,,
417,desserts was like stabbing a dead man,,Negative,,,
417,nothing exciting only they ice cream was good,,Positive,,,
417,overall it is expensive and less satisfying,Negative,,,,Negative
417,if you are hungry and looking for a buffet please skip this one,,,,,Negative
418,i have received one gulag jan only wherever i ordered for two apart from this food is good,,Positive,,Negative,
419,went with family on saturday nov three,,,,,
419,only one more table was occupied so was worried about they place,,,,,
419,we were seated very quickly and food order taken quickly and served within reasonable time,,,,Positive,
419,food was okay not that great taste they chicken wings were good though,,Positive,,,
419,choice of non veg soups limited to four types and only two of them were available that time,,Negative,,,
419,chicken quesadillas did not taste like a quesadilla,,Negative,,,
419,it was like some chicken pieces wrapped in a roth,,Negative,,,
419,there is nothing compelling to visit this place they second time,,,,,Negative
420,food was mediocre and had to wait an hour just to get they starters,,Negative,,Negative,
420,a rooftop devoid of a view,,,Negative,,
420,only good thing about they place was they dance floor,,,Positive,,
421,had ordered veg lasagna and enchilada for home delivery,,,,,
421,they lasagna was good but after taste wad not that great,,Negative,,,
421,enchilada was more like an indian preparation,,Negative,,,
421,could be better,,,,,Negative
422,over they moon name is not matching with ambience,,,Negative,,
422,there is no roof top seating for this brewery,,,Negative,,
422,outside seating was just average a least they same ambience can be in they second are third floor,,,Neutral,,
422,service was very quick and fast,,,,Positive,
422,because there is no other brewery in surroundings we can visit to this place,,,,,
423,went there for dinner,,,,,
423,tried chicken mandy and double a meet a,,,,,
423,quantity of mandy was good for two,,Positive,,,
423,double a meet a was average,,Neutral,,,
423,ambience and service was of but could have given four stars if they a could have been a little high and service a little fast,,,Positive,Positive,
423,i also feel they should also take care of they taste of dishes as there are so many good competitors around,,,,,
423,atoneplaceonline com,,,,,
424,authentic birth and,,Positive,,,
424,must try they platters,,Positive,,,
424,its an old and good brand,,,,,Positive
424,they service is not up to they mark given their confidence that people will come no matter how they treat customers,,,,Negative,
424,they food will cool you down even if their behavior is not good,,Positive,,,
424,overall okay experience,,,,,Positive
425,marsala food company is an alright place to have a quick lunch if you do not want to travel far from work,,,,,Positive
425,we ordered a mutton bryan and literally had to tug they mutton pieces apart they were really hard,,Negative,,,
425,they food is fine and does not actually reach they fine dining standards they restaurant boats of,,Positive,,,
425,they place could use better service and food quality,,Negative,,Negative,
425,overall not a bad place to have a meal,,,,,Neutral
426,i visited this place for a lunch buffet recently,,,,,
426,they have wide spread of starters main course veg pizza pasta on table and huge variety of deserts,,Positive,,,
426,food taste was of but nothing different,,Positive,,,
426,they have only butter naan and tandoori roth,,,,,
427,too spicy marathas though they were good but they can make it less spicier it would be better,,Positive,,,
428,food is of of special chicken birth and was they only good item,,Positive,,,
428,tandoori roth was burnt after we asked for replacement we got slightly uncooked one,,Negative,,,
428,i would not suggest this place for north indian cuisine,,,,,Negative
428,ambience is average,,,Neutral,,
428,there are mosquitoes not very clean,,Negative,,,
428,service time is quick,,,,Positive,
429,it was an of of place ambiance was quite of every item in they menu was costly and they sizzler was also not up to they mark serving was a bit slow and preparation time was high more or less it was not a fine dining experience,Negative,Negative,Positive,Negative,
430,just of of,,,,,Positive
431,visited this place for a weekend chilling,,,,,
431,we called and asked for a dance floor but after we entered there was no designated dance floor and mostly stags dancing,,,Negative,,
431,our girls were uncomfortable and did not enjoy much,,,,,Negative
431,maybe a couples section in dance floor will be good,,,Negative,,
431,food was good and service is decent,,Positive,,Positive,
432,nice and relaxed ambience i will not mind chilling here for some time but that is it,,,Positive,,
432,food is very average and they service is of hazelnut cold coffee is something you can try,,Neutral,,Positive,
433,my friend gave his birthday treat here,,,,,
433,we opted for they buffet going on there,,,,,
433,buffet was not that great,,Negative,,,
433,buffet had one chicken starter one vegetarian starter one main course we opted for non vegetarian option choice of roth bryan and gila jan,,,,,
433,they ambiance was great,,,Positive,,
433,we clicked lot of pictures there,,,Positive,,
433,it was fun overall,,,,,Positive
434,every time i go to this place i be experienced different experience,,,,,
434,they staff is fine but i did not like they do,,,,Negative,
434,only once i have enjoyed a lot with good music out of five times,,,,Negative,
434,a heart cup is far better than this,,Negative,,,
435,it is only of,,,,,Neutral
436,good location and menu at first it seemed like an ordinary place but had a good feel to it according to food they prices are quite high not like they ingredients are imported,Negative,Negative,Positive,,
436,food was decent and so were they drinks over an average experience,,Neutral,,,
437,curd rice not good,,Negative,,,
438,went there for my husbands birthday,,,,,
438,we ordered fish and chips and base fillet,,,,,
438,in both they dishes they fish were not served fresh,,Negative,,,
438,service was not that great either as it was they busy hour and only one server was seen trying to serve everyone,,,,Negative,
438,ambience is excellent as one side of they hotel is they botanical garden and they other part is they hi tech city,,,Positive,,
438,a beautiful contrast,,,Positive,,
438,food two service three ambience five will i visit they place next time,,Negative,Positive,Negative,
438,yeah may be for they ambience and no fish dish,,Negative,Positive,,
439,nice,,,,,Positive
440,list choke chicken list choke is they dish which one should go for in this place,,Positive,,,
440,it drags me here every time and mesmerizes my taste buds,,Positive,,,
440,a plate of it will full ones stomach,,Positive,,,
440,taste is quite good,,Positive,,,
440,quantity is sufficient,,Positive,,,
440,have not tried other dishes but would love to try them too,,,,,
441,a little understaffed when i visited on a friday evening and while they food lived up to its usual great standards i was kind of bummed out that all of their salads and their spinach and mushroom dumplings were unavailable,,Positive,,,
441,i have not been able to order a salad in they four or five times i have been here,,Negative,,,
441,kudos to they team for their effort nonetheless,,,,Positive,
441,i know it was a busy night for a small two person service team,,,,Positive,
442,they box that came with they ice cream is harmful to open,,,,,
442,it cut my fingers,,,,,
442,just saying,,,,,
442,please pack a little less sharp lids next time,,,,Negative,
443,they restaurant and food was good we planned for buffet but unfortunately there was no buffet serving on fridays that thing i was not knowing,,Positive,Positive,,
443,they should mention about they buffet serving days,,,,Negative,
443,food was good bryan not up to they mark,,Positive,,,
444,this place has a good ambiance and is a treat for people wanting to take pictures but that is about it,,,Positive,,
444,went on a sunday and there was no crowd at all,,,,,
444,they a was literally non functional which made it uncomfortable considering they heat outside,,,Negative,,
444,they service was on they slower side and they cocktails were underwhelming,,,,Negative,
444,starters were brought to they table and while they tasted good they pace of refills needed to improve,,Positive,,,
444,i honestly liked they veg birth and and they she wan fried rice from they main course,,Positive,,,
444,they stone ice cream in they desserts section was worth a mention and that is about it,,Positive,,,
444,it is expensive factoring in they food and service you get,Negative,,,,
444,these guys need to pull up their socks if they want really survive in a competitive environment,,,,,Negative
444,could give it a try for they ambiance though,,,Negative,,
445,reservation was confirmed on they phone multiple times as i was hosting a group of twenty people but we did not have a table when we reached,,,,Negative,
445,i was told that i spoke to one employee but they other employee did not know so its not his responsibility,,,,Negative,
445,i however contacted they hotel so not sure how i am supposed to inform all employees for a simple reservation,,,,Negative,
445,it was quite an inconvenience because they whole group was made to stand for fifteen mind and wait and move tables as well,,,,Negative,
445,they staff was not apologetic either so we were quite disappointed,,,,Negative,
445,this was a corporate booking with colleagues so we would not have expected this to happen,,,,,
446,late delivery,,,,Negative,
447,went on a friday evening just because i was in they each bowl side,,,,,
447,tried they cheese balls and they bell pepper onion pizza,,,,,
447,they food was decent did not have any drinks so cannot comment on that and they ambience was okay,,Neutral,Positive,,
447,but service is what made me really frustrated with they place,,,,Negative,
447,hence they three star,,,,,
448,please provide spoons with ice cream,,,,Negative,
449,great ambience to start with,,,Positive,,
449,taste and quality good,,Positive,,,
449,they only concern is that they variety is less,,Negative,,,
449,service is decent,,,,Neutral,
449,surrender our steward for they lunch was very patient and helpful,,,,Positive,
450,one line only chicken ambience is good with large screen inside and nice atmosphere outside,,,Positive,,
450,coming to food you will not find any item other than chicken for non veg and also for veg,,,,,
450,service is very poor i hardly see two people serving and cleaning,,,,Negative,
450,can give a try only once with friends by going for early bird buffet,,,,,
451,food was decent and they starters were average,,Neutral,,,
451,location looks odd as its near they orr and bit hard to find,,,Negative,,
451,service was of and they interesting part in they ambience is they roof top lights transforms it is shape with music,,,Positive,Positive,
452,we tried they oregano beagle with cheese and it was heavenly there,,Positive,,,
452,also tried they all season olives and oregano breads they were little of of,,Neutral,,,
452,overall they place has a good seating area but they price is high considering they potion and taste,Negative,,Positive,,
453,looking at they overall rating they close prolixity to our office visited this place for lunch along with my team today,,,,,
453,looks like this place is mainly for it people as most of it is occupied by three batches twelve,,,,,
453,nothing great to say about they interiors ambiance it is decent enough,,,Positive,,
453,i am they odd man out in they group being they only vegetarian but will put in words what my colleagues said about they non veg food,,,,,
453,veg not that great we ordered pannier nikki palau sheet kebab for starters sab i nawab hand butter naan for mains,,Negative,,,
453,pannier is rubbery not soft indicating it is not fresh,,Negative,,,
453,palau sheet kebab is kind of bland with no taste not cooked properly,,Negative,,,
453,as suggested by they staff we opted for sab i nawab hand which is a bad decision as they taste is not that good,,Negative,,,
453,service wise they took lot of time in getting our order which is a let down as well,,,,Negative,
453,non veg send are rain is a standout dish whereas they other mug mus allan is bland with no taste spiciness to it,,Negative,,,
453,same is they case with yak in short which tasted like hot gravy water,,Negative,,,
453,overall i would not suggest anyone to visit this place considering they inconsistency in they food they served along with bad service,,,,Negative,Negative
454,disappointed with their so called special java rate thai festival they did not have any other option of thai during this time and when asked about north indian or south indian thai they told that they have only special java rate thai we decided to order two of them,,Negative,,,
454,nothing special in this one by java rate thai you would expect kadi which i and some good options but this was actually a mix of north and south indian thai utah pam sambar pay sam bela sab i mixture from south and tandoori roth puri corn a peas sab i nikki from north and small mixed fruits salad green chutney sweet chutney plain curd they had just plain steam rice,,Negative,,,
454,they missed serving us welcome drink of chaos lass overall disappointed for they price paid and options received,Negative,,,Negative,
455,have been here many times,,,,,
455,i was a frequent at their made our branch since two thousand and six,,,,,
455,its a quiet place and family friendly,,,Positive,,
455,they lift is old dark and horrible,,,Negative,,
455,it feels it will breakdown except that it does not,,,Negative,,
455,they tried installing another lift but that turned out to be scarier that they first one,,,Negative,,
455,coming to they food,,,,,
455,its just okay,,Neutral,,,
455,nothing outstanding or too bad,,Neutral,,,
455,starters and chicken items are usually good enough,,Positive,,,
455,their tandoori chicken does not have breast portion,,Negative,,,
455,i could not understand they rationale behind it its just leg thigh and wings,,,,,
455,and yes i do not know why they have downgraded their crockery,,,Negative,,
455,they serve curries in smaller household type steel bowls,,Negative,,,
456,good ambience,,,Positive,,
456,a place for grabbing quick bites,,,,,Positive
456,service was a bit late,,,,Negative,
456,heard that this place serves good coffee i had cold coffee which was very bad surprisingly,,Negative,,,
457,when you hunt for nice place and meet folks who are just busy in their own it is a let down staff really needs to pickup on they service and behavior not at all a nice experience food saved this place they three star coz it was tasting decent not great again,,Positive,Positive,Negative,
457,not willing to visit again would give two five if had a choice,,,,,Negative
458,not good not bad,,,,,Neutral
459,best place to order pan cakes in town,,Positive,,,
459,i have tried they pan cake with maple syrup and i must confess it was really good,,Positive,,,
459,they price is also reasonable,Positive,,,,
460,i have been to this place many times,,,,,
460,i feel their buffets need to improve,,Negative,,,
460,i just did not feel it to be up to they mark,,Negative,,,
460,they a la carte is far better,,Negative,,,
460,they decors good with really courteous staff,,,Positive,Positive,
461,went there on a sunday evening with they intention of having just a coffee and relax as you do in a cafe,,,,,
461,this review is not going to be about they food taste and quality and ambiance which is good as reviewed by numerous others but a different thing which bothered me once i started going through they menu how expensive they place is,Negative,Positive,Positive,,
461,i have been to swanky places in five star hotels but they are expensive because they are in five star hotels,,,,,
461,this place is at an ordinary location with very ordinary ambiance,,,Positive,,
461,could never figure why my coffee was three hundred bucks and they cheese cake slice four hundred,Negative,,,,
461,taste four stars value for money two star overall three stars,Negative,Positive,,,Neutral
462,ordered list choke being good reviews,,,,,
462,they sent two lit is with choke two chutneys onions and lemon,,,,,
462,they lit is were good enough however they choke was bland they only taste i was getting was of mustard,,Neutral,,,
462,no freshness of coriander flavour of garlic or onion taste,,Negative,,,
462,both of they chutneys were tasting almost they same,,Negative,,,
462,they only dominating taste was of raw mustard which overpowered everything,,Negative,,,
462,they food lacked freshness,,Negative,,,
462,they need to work on making fresh choke with fresh flavours,,Negative,,,
463,ambience peaceful place to hangout with a small group especially during late nights service after two visits i can say they service is consistent just like any other top hotels in they same league,,,Positive,Positive,
463,food yes i must say they burger is mediocre,,Positive,,,
463,i went for they tenderloin burger cooked medium,,Positive,,,
463,this patty has some herbs mixed in it so if you like some rosemary and thyme in your patty try it out,,Positive,,,
463,for eight hundred and fifty rupees including taxes i can say it is on par with other offerings in they city with a different twist to their burger,Positive,Positive,,,
463,three five stars for their burger,,Neutral,,,
464,they food was prepared quickly and was also delivered on time,,,,Positive,
464,however they salt in both they dishes ordered was very high hence faced difficulties in eating,,Negative,,,
464,please balance they spices in order to not to spoil they food,,Negative,,,
465,ordered bone less mini bryan for one hundred and sixty,,,,,
465,taste is good but quantity is very less and might be in hurry they have delivered without rita and gravy,,Positive,,,
465,i give three star rating for food,,Neutral,,,
465,worth able trying once,,,,,Positive
466,since its close to they it crowd been here numerous times,,,,,
466,i like they music and drinks as well,,Positive,Positive,,
466,food is not their fort,,Neutral,,,
466,you have to be very selective in that,,,,,
466,would recommend to go for starters,,Positive,,,
466,i be tried buffet here as well which i did not personally like,,Negative,,,
466,they ambience is cool though but they staff has been accommodating to us one time,,,Positive,Negative,
467,sinful,,,,,
467,nothing describes this place better,,,,,Positive
467,going through their super extensive menu would probably make you tired but they service is so appalling probably you will die of hunger waiting for your order to arrive,,,,Negative,
467,they place is cosy enough for you to carry a laptop and spend a couple hours on an assignment,,,Positive,,
467,id recommend you do that cause anyway they deliver orders after forever,,,,Negative,
467,as they name goes i be always had it in my mind to relate this place to a dessert bar,,,,,
467,and hence i be never tried they savoury items offered here,,,,,
