annotation_id,annotator,created_at,environment,id,lead_time,other,price,quality,sentence,service,updated_at
,,,,,,,,,,,
2651,1,2025-06-23T07:53:53.467408Z,,1387,6.904,,,Negative,no cultnery with food soup was delivered in pouch  how a person is supposed to drink a soup from a pouch and soup taste was also little odd ,Negative,2025-06-23T07:53:53.467408Z
,,,,,,,,,,,
2652,1,2025-06-23T07:53:55.521398Z,,1388,1.766,,,,was high on expectations after visiting khaan saab in gvk ,,2025-06-23T07:53:55.521398Z
,,,,,,,,,,,
2653,1,2025-06-23T07:53:58.426400Z,,1388,2.624,,,Negative,i was disappointed with taste and quality of the food ,,2025-06-23T07:53:58.426400Z
,,,,,,,,,,,
2654,1,2025-06-23T07:54:02.566115Z,,1388,6.037,,,,the service was mediocre and it seems to no make justice to call itself a branch of khaan saab ,Negative,2025-06-23T07:54:06.462416Z
,,,,,,,,,,,
2655,1,2025-06-23T07:54:14.880785Z,Negative,1388,7.361,,,,even ambience seemed to be a cheap knockoff service was okay ,Neutral,2025-06-23T07:54:14.880785Z
,,,,,,,,,,,
2656,1,2025-06-23T07:54:17.532933Z,,1389,2.282,,,,bad customer service ,Negative,2025-06-23T07:54:17.532933Z
,,,,,,,,,,,
2657,1,2025-06-23T07:54:21.568679Z,,1389,3.737,,,,first we booked table near screen still they didn t give and they make people stand near screen ,Negative,2025-06-23T07:54:21.568679Z
,,,,,,,,,,,
2658,1,2025-06-23T07:54:25.948454Z,,1389,4.074,Negative,,,how the hell should we watch the match ,,2025-06-23T07:54:25.948454Z
,,,,,,,,,,,
2659,1,2025-06-23T07:54:27.659854Z,,1389,1.383,,,,people go to see match and they do this ,,2025-06-23T07:54:27.659854Z
,,,,,,,,,,,
2660,1,2025-06-23T07:54:33.423650Z,,1390,5.453,,,Negative,horrible biryani this is what we got when we ordered on swiggy ,,2025-06-23T07:54:33.423650Z
,,,,,,,,,,,
2661,1,2025-06-23T07:54:37.518532Z,,1390,3.761,Negative,,,it looks like you just want to make money selling biryani and left over pieces,,2025-06-23T07:54:37.518532Z
,,,,,,,,,,,
2662,1,2025-06-23T07:54:39.724408Z,,1391,1.886,,,,i m a frequent customer here ,,2025-06-23T07:54:39.724408Z
,,,,,,,,,,,
2663,1,2025-06-23T07:54:45.398744Z,,1391,5.379,,,Negative,just wanted to share this while i ordered a chicken maggie today  instead of chicken i received marinated fried maida balls majority of it  which looked like chicken ,,2025-06-23T07:54:45.398744Z
,,,,,,,,,,,
2664,1,2025-06-23T07:54:53.436266Z,,1392,7.68,Negative,,,this was my second visit to the place and i am very disappointed for the following reasons      the first time i visited they were not serving alcohol due to some license issue  i dicided to give it another shot and came again ,,2025-06-23T07:54:53.436266Z
,,,,,,,,,,,
2665,1,2025-06-23T07:54:55.734388Z,,1392,2,,,,   ordered cheese chilli toast  never order it ,,2025-06-23T07:54:55.734388Z
,,,,,,,,,,,
2666,1,2025-06-23T07:54:58.127871Z,,1392,2.08,,,Negative,it s as hard a a rock ,,2025-06-23T07:54:58.127871Z
,,,,,,,,,,,
2667,1,2025-06-23T07:55:14.276029Z,Negative,1392,29.698,,,Negative,cheese all dried up and all you can taste is toasted white bread     ordered moong daal chilla it was just fine raw onion ruined it for me     dj was pathetic ,,2025-06-23T07:55:31.629162Z
,,,,,,,,,,,
2668,1,2025-06-23T08:01:31.857838Z,Negative,1392,11.451,,,,it was supposed to be  bollywood hangover  he kept playing some bad music and it was too loud to order food without yelling in waiter s ear let alone having a conversation with your friends ,,2025-06-23T08:01:31.857838Z
,,,,,,,,,,,
2669,1,2025-06-23T08:01:37.393041Z,Negative,1392,5.209,,,,ps  if you are playing hollywood atleast play some thing that people hear  unnecessarily mixing on popular song does not make you a good dj ,,2025-06-23T08:01:37.393041Z
,,,,,,,,,,,
2670,1,2025-06-23T08:01:40.502040Z,,1392,2.799,,,,you need feel the pulse of audience ,,2025-06-23T08:01:40.502040Z
,,,,,,,,,,,
2671,1,2025-06-23T08:01:43.224405Z,,1393,2.413,Negative,,,overrated and hyped ,,2025-06-23T08:01:43.224405Z
,,,,,,,,,,,
2672,1,2025-06-23T08:02:07.900199Z,Positive,1393,24.367,,,,this place is known for its rusty garage like interiors  where you can rent some top notch automobiles ,,2025-06-23T08:02:07.900199Z
,,,,,,,,,,,
2673,1,2025-06-23T08:02:13.539597Z,,1393,5.32,,,,the cafe in  driven cafe  is rather disappointing  staff isn t very friendly  nor very observant to details ,Negative,2025-06-23T08:02:13.539597Z
,,,,,,,,,,,
2674,1,2025-06-23T08:02:21.499361Z,,1393,7.643,,Negative,,they ask for extra money for everything even when the coffee costs similar to expensive coffee chains ,Negative,2025-06-23T08:02:21.499361Z
,,,,,,,,,,,
2675,1,2025-06-23T08:02:26.163066Z,,1393,4.366,,,Neutral,i had mocha and coffee crunch  both of which were average at its best and weren t something that i would remember ,,2025-06-23T08:02:26.163066Z
,,,,,,,,,,,
2676,1,2025-06-23T08:02:34.582490Z,,1394,8.093,,,,i got both same products,,2025-06-23T08:02:34.582490Z
,,,,,,,,,,,
2677,1,2025-06-23T08:02:36.566410Z,,1395,1.699,,,,recently been to this place ,,2025-06-23T08:02:36.566410Z
,,,,,,,,,,,
2678,1,2025-06-23T08:02:42.125229Z,,1395,5.258,,Positive,Positive,good food and economically priced ,,2025-06-23T08:02:42.125229Z
,,,,,,,,,,,
2679,1,2025-06-23T08:02:45.317913Z,,1395,2.879,,,,service was also good ,Positive,2025-06-23T08:02:45.317913Z
,,,,,,,,,,,
2680,1,2025-06-23T08:03:03.656111Z,,1395,18.042,,,,most disappointing part is their crowd management ,Negative,2025-06-23T08:03:03.657181Z
,,,,,,,,,,,
2681,1,2025-06-23T08:03:11.199420Z,,1395,7.23,,,,when they have a board outside only couples after     p m and then u see    percent dance floor is full with stags ,,2025-06-23T08:03:11.199420Z
,,,,,,,,,,,
2682,1,2025-06-23T08:03:13.535025Z,,1395,2.037,,,,no bouncers to check what is going on floor ,Negative,2025-06-23T08:03:13.535025Z
,,,,,,,,,,,
2683,1,2025-06-23T08:03:18.452655Z,,1395,4.633,,,,stags misbehaving with girls  trying to feel them  smoking on floor  no one is there to look around ,Negative,2025-06-23T08:03:18.452655Z
,,,,,,,,,,,
2684,1,2025-06-23T08:03:23.914365Z,,1395,5.13,,,,just for their business they r letting everyone in ,Negative,2025-06-23T08:03:23.914365Z
,,,,,,,,,,,
2685,1,2025-06-23T08:03:30.210764Z,,1395,6.001,,,,i will never visit this place with my wife lady friend ,,2025-06-23T08:03:30.210764Z
,,,,,,,,,,,
2686,1,2025-06-23T08:03:32.910149Z,,1395,2.374,,,,as there is no security for them ,Negative,2025-06-23T08:03:32.910149Z
,,,,,,,,,,,
2687,1,2025-06-23T08:03:37.729543Z,,1395,4.516,,,,one should enjoy the party but with some limits ,Negative,2025-06-23T08:03:37.729543Z
,,,,,,,,,,,
2688,1,2025-06-23T08:03:42.096241Z,,1395,4.068,,,,the management should look into this aspect and try to sort it out or else the place will become like its name a rouge place ,Negative,2025-06-23T08:03:42.096241Z
,,,,,,,,,,,
2689,1,2025-06-23T08:03:46.397072Z,,1395,4.004,,,,lot of cheap crowd on saturday night better to avoid ,Negative,2025-06-23T08:03:46.397072Z
,,,,,,,,,,,
2690,1,2025-06-23T08:04:07.609712Z,Positive,1396,20.893,,,Positive,  stars for the place for rest    need good food  service  presentation and experience  lets start with the good part for which the two stars ,,2025-06-23T08:04:07.609712Z
,,,,,,,,,,,
2691,1,2025-06-23T08:04:12.480293Z,Positive,1396,4.536,,,,ambience   location and the place is amazing nothing like other places in hyd ,,2025-06-23T08:04:12.480293Z
,,,,,,,,,,,
2692,1,2025-06-23T08:04:15.137264Z,,1396,2.331,,,,the rain today made it even better ,,2025-06-23T08:04:15.137264Z
,,,,,,,,,,,
2693,1,2025-06-23T08:04:19.926301Z,Positive,1396,4.502,,,,outdoor has this chil lounge vibe with good house music and indoor being this good energy family or dinner vibe ,,2025-06-23T08:04:19.926301Z
,,,,,,,,,,,
2694,1,2025-06-23T08:04:24.359450Z,,1396,4.137,Positive,,,thats it to the place and good part ,,2025-06-23T08:04:24.359450Z
,,,,,,,,,,,
2695,1,2025-06-23T08:04:30.251267Z,,1396,5.56,,,Neutral,service was bad  food was ok ,Negative,2025-06-23T08:04:30.251267Z
,,,,,,,,,,,
2696,1,2025-06-23T08:04:35.547020Z,,1396,4.972,,,,if a restaurant does not serve filter water it is a huge problem ,Negative,2025-06-23T08:04:35.547020Z
,,,,,,,,,,,
2697,1,2025-06-23T08:04:41.395198Z,,1396,5.538,,,,buying water is a choice not force ,Negative,2025-06-23T08:04:41.395198Z
,,,,,,,,,,,
2698,1,2025-06-23T08:04:44.500539Z,,1396,2.751,,,,doesn t matter if you are local udipi or a five star ,,2025-06-23T08:04:44.500539Z
,,,,,,,,,,,
2699,1,2025-06-23T08:04:49.341253Z,,1396,4.536,,,,we were told we dont have filter water something is broken so you buy ,,2025-06-23T08:04:49.341253Z
,,,,,,,,,,,
2700,1,2025-06-23T08:04:52.831025Z,,1396,3.137,,,,while leaving we did see other tables served normal water ,,2025-06-23T08:04:52.831025Z
,,,,,,,,,,,
2701,1,2025-06-23T08:04:56.087251Z,,1396,2.968,,,,we did have zomato gold to use  but the experience was not so great to use it ,,2025-06-23T08:04:56.087251Z
,,,,,,,,,,,
2702,1,2025-06-23T08:05:01.250580Z,,1396,4.848,,,Negative,first turnoff   dont have kingfisher beers ,,2025-06-23T08:05:01.250580Z
,,,,,,,,,,,
2703,1,2025-06-23T08:05:03.460045Z,,1396,1.911,,,,we ordered veg tandoor platter  margherita pizza   tiramisu and cheesecake ,,2025-06-23T08:05:03.460045Z
,,,,,,,,,,,
2704,1,2025-06-23T08:05:05.222253Z,,1396,2.942,,,Positive,pizza was the best part and yet i would say a       ,,2025-06-23T08:05:08.602493Z
,,,,,,,,,,,
2705,1,2025-06-23T08:05:18.515203Z,,1396,8.836,,,Positive,generous amount of sauce and cheese but   basil leaf to count ,,2025-06-23T08:05:18.515203Z
,,,,,,,,,,,
2706,1,2025-06-23T08:05:21.696202Z,,1396,2.842,,,,we asked for mustard and denied ,Negative,2025-06-23T08:05:21.696202Z
,,,,,,,,,,,
2707,1,2025-06-23T08:05:34.458935Z,,1396,12.286,,,Neutral,the platter had many things but of of which was paneer tikka n no grilled onion or peppers or tomato ,,2025-06-23T08:05:34.458935Z
,,,,,,,,,,,
2708,1,2025-06-23T08:05:41.257421Z,,1396,6.493,,,Negative,whole platter didnt come with any onion et al side ,,2025-06-23T08:05:41.257421Z
,,,,,,,,,,,
2709,1,2025-06-23T08:05:45.356024Z,,1396,3.763,,,,extra chutney took forever to come ,Negative,2025-06-23T08:05:45.356024Z
,,,,,,,,,,,
2710,1,2025-06-23T08:05:50.587290Z,,1396,4.948,,,Negative,tiramisu was average will not try again or recommend  cheesecake was pretty bad ,,2025-06-23T08:05:50.587290Z
,,,,,,,,,,,
2711,1,2025-06-23T08:05:55.284995Z,,1396,4.398,,,Negative,packed to throw i guess ,,2025-06-23T08:05:55.284995Z
,,,,,,,,,,,
2712,1,2025-06-23T08:06:00.454600Z,,1396,4.845,,,Neutral,the blueberry on it    is red color which is super confusing ,,2025-06-23T08:06:00.454600Z
,,,,,,,,,,,
2713,1,2025-06-23T08:06:04.947191Z,,1396,4.195,,,Negative,the creamcheese itself i would guess will be cheaper kind making it hard ,,2025-06-23T08:06:04.947191Z
,,,,,,,,,,,
2714,1,2025-06-23T08:06:08.581373Z,,1396,3.328,,,Neutral,they gave a birthday brownie  which frankly was average too ,,2025-06-23T08:06:08.581373Z
,,,,,,,,,,,
2715,1,2025-06-23T08:06:14.665260Z,,1396,5.767,,,,however  the server comes and tells me during payment  i have not charged you for brownie ,Negative,2025-06-23T08:06:14.665260Z
,,,,,,,,,,,
2716,1,2025-06-23T08:06:17.376325Z,,1396,2.405,Negative,,,wtf     ,,2025-06-23T08:06:17.376325Z
,,,,,,,,,,,
2717,1,2025-06-23T08:06:58.023584Z,,1396,40.341,Positive,,,overall i will recommend to go to njoy the place and have few drinks ,,2025-06-23T08:06:58.023584Z
,,,,,,,,,,,
2718,1,2025-06-23T08:07:02.384767Z,,1396,4.019,,,,hop to jonathans for food or some place in indiranagar ,,2025-06-23T08:07:02.384767Z
,,,,,,,,,,,
2719,1,2025-06-23T08:07:05.246488Z,,1397,2.496,,,Positive,food quality is good ,,2025-06-23T08:07:05.246488Z
,,,,,,,,,,,
2720,1,2025-06-23T08:07:09.773646Z,,1397,4.225,,,Negative,but not so many items  like crabs  octopus  kofta are available   particularly in this branch which are available at other branches of bn or abs ,,2025-06-23T08:07:09.773646Z
,,,,,,,,,,,
2721,1,2025-06-23T08:07:14.336566Z,,1397,4.237,Negative,,,so  it was really disappointing ,,2025-06-23T08:07:14.336566Z
,,,,,,,,,,,
2722,1,2025-06-23T08:07:17.023702Z,,1397,2.375,,,,also service was a bit slow  we really had to wait for items to come on our table in between ,Negative,2025-06-23T08:07:17.023702Z
,,,,,,,,,,,
2723,1,2025-06-23T08:07:23.178254Z,,1397,5.877,,,,that really turns off our mood though the waiters are jolly n try to make us feel good ,Positive,2025-06-23T08:07:23.178254Z
,,,,,,,,,,,
2724,1,2025-06-23T08:07:26.472635Z,,1397,2.99,,,,i think the number of waiters are less ,,2025-06-23T08:07:26.472635Z
,,,,,,,,,,,
2725,1,2025-06-23T08:07:31.433312Z,Positive,1397,4.657,,,,ac facility was good  very cold ,,2025-06-23T08:07:31.433312Z
,,,,,,,,,,,
2726,1,2025-06-23T08:07:34.026359Z,,1397,2.278,Negative,,,but i don t recommend this place ,,2025-06-23T08:07:34.026359Z
,,,,,,,,,,,
2727,1,2025-06-23T08:07:38.882221Z,,1398,4.571,,,Negative,been here today with teammates and the food for non vegetarian was not up to the mark ,,2025-06-23T08:07:38.882221Z
,,,,,,,,,,,
2728,1,2025-06-23T08:07:52.709332Z,,1398,16.456,,,Negative,all the chicken starters had small pieces of bones ,,2025-06-23T08:08:15.066157Z
,,,,,,,,,,,
2729,1,2025-06-23T08:08:18.594496Z,,1398,9.091,,,Negative,every bite was with a bone ,,2025-06-23T08:08:18.594496Z
,,,,,,,,,,,
2730,1,2025-06-23T08:08:21.247906Z,,1398,2.296,,,Neutral,the main course was just ok ,,2025-06-23T08:08:21.247906Z
,,,,,,,,,,,
2731,1,2025-06-23T08:08:27.147510Z,,1399,5.592,,,Negative,this particular item not properly cooked ,,2025-06-23T08:08:27.147510Z
,,,,,,,,,,,
2732,1,2025-06-23T08:08:29.199178Z,,1399,1.736,,,Negative,taste also not good,,2025-06-23T08:08:29.199178Z
,,,,,,,,,,,
2733,1,2025-06-23T08:08:55.548136Z,,1400,26.02,,,,visited this place for an early lunch  as every other nearby place dint start serving ,,2025-06-23T08:08:55.548136Z
,,,,,,,,,,,
2734,1,2025-06-23T08:08:58.144961Z,Positive,1400,2.302,,,,ambience looked classic with those vintage vibes ,,2025-06-23T08:08:58.144961Z
,,,,,,,,,,,
2735,1,2025-06-23T08:09:01.474266Z,,1400,3.057,,,,ordered penne in alfredo sauce which took    mins for them to serve ,Negative,2025-06-23T08:09:01.474266Z
,,,,,,,,,,,
2736,1,2025-06-23T08:09:03.798680Z,,1400,2.036,,,Neutral,it tasted average ,,2025-06-23T08:09:03.798680Z
,,,,,,,,,,,
2737,1,2025-06-23T08:09:07.697641Z,,1400,3.546,,,Negative,it was loaded with way too much of cheese which i don t expect in pastas  i wouldn t mind that if it was a pizza though  ,,2025-06-23T08:09:07.697641Z
,,,,,,,,,,,
2738,1,2025-06-23T08:09:10.069917Z,,1401,2.067,,Negative,,price is too high on deserts,,2025-06-23T08:09:10.069917Z
,,,,,,,,,,,
2739,1,2025-06-23T08:09:15.691459Z,,1402,5.296,,Negative,,not worth the hype created  the service is not worth the cost ,Negative,2025-06-23T08:09:15.691459Z
,,,,,,,,,,,
2740,1,2025-06-23T08:09:21.288929Z,,1402,5.266,,,Negative,many dishes from the menu was not available saying we re not serving indian food ,,2025-06-23T08:09:21.288929Z
,,,,,,,,,,,
2741,1,2025-06-23T08:09:29.398344Z,,1402,7.794,,,,when ordered cold drink they gave    ml bottle and paper cup  for a restaurant of this level you expect proper glasses for drinks ,Negative,2025-06-23T08:09:29.398344Z
,,,,,,,,,,,
2742,1,2025-06-23T08:09:33.653205Z,,1402,3.925,,,Negative,the taste was okay but the rice quality was not what i get in paradise or other biryani place ,,2025-06-23T08:09:33.653205Z
,,,,,,,,,,,
2743,1,2025-06-23T08:09:41.593215Z,,1402,7.594,,,Negative,my first mandi experience in hyderabad was not good ,,2025-06-23T08:09:41.593215Z
,,,,,,,,,,,
2744,1,2025-06-23T08:09:43.818078Z,,1403,1.918,Negative,,,overrated place ,,2025-06-23T08:09:43.818078Z
,,,,,,,,,,,
2745,1,2025-06-23T08:10:24.157225Z,,1403,40.008,,,Negative,it s a disappointment and below par as per taste ,,2025-06-23T08:10:24.157225Z
,,,,,,,,,,,
2746,1,2025-06-23T08:10:29.892199Z,,1403,5.426,,,Negative,we had panok prawns  you could taste the batter  it s basically the deep fried prawns however the taste is not at al upto the mark ,,2025-06-23T08:10:29.892199Z
,,,,,,,,,,,
2747,1,2025-06-23T08:10:34.456040Z,,1403,4.259,,,Negative,schewan noddles and chicken garlic sauce is below par ,,2025-06-23T08:10:34.456040Z
,,,,,,,,,,,
2748,1,2025-06-23T08:10:37.310786Z,,1403,2.548,Negative,,,nothing great about the place ,,2025-06-23T08:10:37.310786Z
,,,,,,,,,,,
2749,1,2025-06-23T08:10:40.066752Z,Positive,1404,2.469,,,Negative,the ambinence was good but the food was nt that much of good which i expected from them  ,,2025-06-23T08:10:40.066752Z
,,,,,,,,,,,
2750,1,2025-06-23T08:10:41.906438Z,,1404,1.544,,,,the staff was rude and nt proffesional  ,Negative,2025-06-23T08:10:41.906438Z
,,,,,,,,,,,
2751,1,2025-06-23T08:10:44.837587Z,,1404,2.593,Negative,,,worst experience that i ever had in my life,,2025-06-23T08:10:44.837587Z
,,,,,,,,,,,
2752,1,2025-06-23T08:10:56.114641Z,,1405,10.966,,,Negative,below average restaurant food is not that good most people go there for buffet they served cheap welcome drink which infected my throat thats,,2025-06-23T08:10:56.114641Z
,,,,,,,,,,,
2753,1,2025-06-23T08:10:59.257358Z,,1406,2.841,,,Negative,i ordered corn fry magi which came overfried   and the other order double egg and double chicken magi is also not that good     ,,2025-06-23T08:10:59.257358Z
,,,,,,,,,,,
2754,1,2025-06-23T08:11:02.476742Z,,1406,2.903,,,,i never thought i would write such review ,,2025-06-23T08:11:02.476742Z
,,,,,,,,,,,
2755,1,2025-06-23T08:11:12.168265Z,,1407,9.373,,,Negative,size is small,,2025-06-23T08:11:12.168265Z
,,,,,,,,,,,
2756,1,2025-06-23T08:11:14.180749Z,,1408,1.692,,,Negative,naan is not gud    ,,2025-06-23T08:11:14.180749Z
,,,,,,,,,,,
2757,1,2025-06-23T08:11:17.684900Z,Positive,1409,3.191,,,,have been to lunch with friends here today  first things  ambiance seems to be pretty good  i think people just carried on ambiance for this location ,,2025-06-23T08:11:17.684900Z
,,,,,,,,,,,
2758,1,2025-06-23T08:11:20.521321Z,,1409,2.496,,,,serving is damn slow  even though not much of crowd in the restaurant ,Negative,2025-06-23T08:11:20.521321Z
,,,,,,,,,,,
2759,1,2025-06-23T08:11:25.972482Z,,1409,5.128,,Negative,Negative,price is pretty on a higher side  virgin mojito just tasted as mint lemon drink ,,2025-06-23T08:11:25.972482Z
,,,,,,,,,,,
2760,1,2025-06-23T08:11:40.855008Z,,1409,14.412,,,Negative,we need to ask several times to serve  also when we for main course figured out that few dishes were not served to us which were part of starters  when asked  the same was brought later  welcome drink is the one which is served after several remainders and tasted bad ,Negative,2025-06-23T08:11:40.855008Z
,,,,,,,,,,,
2761,1,2025-06-23T08:11:43.084867Z,,1409,1.916,,,Negative,desserts were not so great and not many ,,2025-06-23T08:11:43.084867Z
,,,,,,,,,,,
2762,1,2025-06-23T08:12:18.211982Z,,1409,34.797,,Negative,Negative,felt with the cost that was paid this is not much upto mark ,,2025-06-23T08:12:18.211982Z
,,,,,,,,,,,
2763,1,2025-06-23T08:12:21.471970Z,,1409,2.957,,,,all in all pathetic service  you will literally ask  n  number of times for food which is served on table ,Negative,2025-06-23T08:12:21.471970Z
,,,,,,,,,,,
2764,1,2025-06-23T08:12:24.069746Z,,1409,2.281,,,Negative,not a wide range of dishes ,,2025-06-23T08:12:24.069746Z
,,,,,,,,,,,
2765,1,2025-06-23T08:12:27.745668Z,,1409,3.369,,,Negative,taste not so great especially with mock tails ,,2025-06-23T08:12:27.745668Z
,,,,,,,,,,,
2766,1,2025-06-23T08:12:29.295793Z,,1409,1.276,Negative,,,totally disappointed,,2025-06-23T08:12:29.295793Z
,,,,,,,,,,,
2767,1,2025-06-23T08:12:36.559564Z,Positive,1410,6.922,,,Positive,thr place is good and the food was great  however the service was slow ,Negative,2025-06-23T08:12:36.560563Z
,,,,,,,,,,,
2768,1,2025-06-23T08:12:38.975781Z,,1410,2.099,,,Negative,in mutton biryani the mutton was half cooked which was a spoiler ,,2025-06-23T08:12:38.975781Z
,,,,,,,,,,,
2769,1,2025-06-23T08:12:44.111780Z,,1410,4.812,,,,at last we ordered mutton rogan josh and i took ages to be delivered  finally we had to cancel the order and leave ,Negative,2025-06-23T08:12:44.111780Z
,,,,,,,,,,,
2770,1,2025-06-23T08:12:52.848396Z,,1411,8.429,,,,i went today at lunch time ,,2025-06-23T08:12:52.848396Z
,,,,,,,,,,,
2771,1,2025-06-23T08:12:54.986797Z,,1411,1.826,,,,service is very bad they dont now how to treat customer ,Negative,2025-06-23T08:12:54.987814Z
,,,,,,,,,,,
2772,1,2025-06-23T08:13:25.389609Z,,1411,14.3,,,,they will not suggest what is the special today ,Negative,2025-06-23T08:13:25.389609Z
,,,,,,,,,,,
2773,1,2025-06-23T08:13:31.735507Z,,1411,6.016,,,Positive,taste is good but improve ur service ,,2025-06-23T08:13:31.735507Z
,,,,,,,,,,,
2774,1,2025-06-23T08:13:34.447107Z,,1411,2.426,,,,service is very slow i call many times to the service boy but he is not responding proper ,Negative,2025-06-23T08:13:34.447107Z
,,,,,,,,,,,
2775,1,2025-06-23T08:13:39.025987Z,Positive,1411,4.281,,,Positive,hotel environment is good and taste is awesome ,,2025-06-23T08:13:39.025987Z
,,,,,,,,,,,
2776,1,2025-06-23T08:13:41.084563Z,,1411,1.769,,,,but i will not satisfy the service ,Negative,2025-06-23T08:13:41.084563Z
,,,,,,,,,,,
2777,1,2025-06-23T08:14:07.287046Z,Positive,1412,25.905,,,,a decent place for party and a cozy climate too ,,2025-06-23T08:14:07.287046Z
,,,,,,,,,,,
2778,1,2025-06-23T08:14:09.430983Z,,1412,1.824,,,Positive,veg manchurian was great and chicken kebabs were fine ,,2025-06-23T08:14:09.430983Z
,,,,,,,,,,,
2779,1,2025-06-23T08:14:14.226201Z,,1412,4.477,,,Negative,first thing that disappoints me is there is no drought beer and the most annoying thing was the behaviour of the manager  akthar  ,Negative,2025-06-23T08:14:14.226201Z
,,,,,,,,,,,
2780,1,2025-06-23T08:14:23.414240Z,,1412,8.935,,,,there has to be some respect towards the guests and the managers was bossing everyone around ,Negative,2025-06-23T08:14:23.414240Z
,,,,,,,,,,,
2781,1,2025-06-23T08:14:31.678318Z,,1412,7.952,,,Negative,i m giving this a two star only coz of him else i would have given a   maybe if i had the drought beers ,Negative,2025-06-23T08:14:31.678318Z
,,,,,,,,,,,
2782,1,2025-06-23T08:14:35.781574Z,,1413,3.672,,,Negative,food quality and taste is not good ,,2025-06-23T08:14:35.781574Z
,,,,,,,,,,,
2783,1,2025-06-23T08:14:37.486575Z,,1413,1.36,,,,super slow service ,Negative,2025-06-23T08:14:37.486575Z
,,,,,,,,,,,
2784,1,2025-06-23T08:14:40.780624Z,Positive,1413,2.979,,,,nice ambience but very poor in customer handling ,Negative,2025-06-23T08:14:40.780624Z
,,,,,,,,,,,
2785,1,2025-06-23T08:22:54.294373Z,,1413,492.788,,,Negative,lot of items not available even if in the menu ,,2025-06-23T08:22:54.294373Z
,,,,,,,,,,,
2786,1,2025-06-23T08:23:02.320793Z,,1414,7.717,,,Negative,a sheer disappointment on   th may      at the buffet dinner  ,,2025-06-23T08:23:02.320793Z
,,,,,,,,,,,
2787,1,2025-06-23T08:23:05.456319Z,,1414,2.819,,,Negative,the food was served cold   the service wasn t up to the mark  ,Negative,2025-06-23T08:23:05.456319Z
,,,,,,,,,,,
2788,1,2025-06-23T08:23:10.914367Z,,1414,5.153,,,,the only please take thing was the chef guiding us through the course of the meal  ,Positive,2025-06-23T08:23:10.914367Z
,,,,,,,,,,,
2789,1,2025-06-23T08:23:16.096282Z,,1414,4.875,,,,the bill was a hand written one with no copy provided  ,Negative,2025-06-23T08:23:16.096282Z
,,,,,,,,,,,
2790,1,2025-06-23T08:23:22.106573Z,,1414,5.708,,,,the balance cash was returned after half an hour  ,Negative,2025-06-23T08:23:22.106573Z
,,,,,,,,,,,
2791,1,2025-06-23T08:23:25.264924Z,,1414,2.848,,,,even though i m a member of their  club at the hyatt    i wasn t given the membership benefit i was entitled to  ,,2025-06-23T08:23:25.264924Z
,,,,,,,,,,,
2792,1,2025-06-23T08:23:28.865887Z,,1414,3.292,,,,utter useless service and truly disappointed  ,Negative,2025-06-23T08:23:28.865887Z
,,,,,,,,,,,
2793,1,2025-06-23T08:23:30.920082Z,,1414,1.78,Negative,,,you surely lost a loyal customer  ,,2025-06-23T08:23:30.920082Z
,,,,,,,,,,,
2794,1,2025-06-23T08:23:32.368374Z,,1415,1.135,,,,i ordered veg berger ,,2025-06-23T08:23:32.368374Z
,,,,,,,,,,,
2795,1,2025-06-23T08:23:36.475611Z,,1415,3.781,,,Negative,but the bun is so hard that it spoiled the taste ,,2025-06-23T08:23:36.475611Z
,,,,,,,,,,,
2796,1,2025-06-23T08:23:39.168922Z,,1416,2.412,,,,i ordered fries rice and manchurian ,,2025-06-23T08:23:39.168922Z
,,,,,,,,,,,
2797,1,2025-06-23T08:23:49.682985Z,,1416,10.184,,Negative,Negative,first i will talk about the quantity it was upto thw mark as per the price of the food abd now coming to the taste  ,,2025-06-23T08:23:49.682985Z
,,,,,,,,,,,
2798,1,2025-06-23T08:24:09.267045Z,,1416,19.231,,,Negative,fried rice was disgusting because it was like made from rice of last night and it was not good to eat ,,2025-06-23T08:24:09.267045Z
,,,,,,,,,,,
2799,1,2025-06-23T08:24:13.998161Z,,1416,4.403,,,Negative,coming to manchurian i will say it was a average manchurian and not that good ,,2025-06-23T08:24:13.998161Z
,,,,,,,,,,,
2800,1,2025-06-23T08:24:32.856017Z,,1417,18.522,,,,this outlet has been secluded from the limelight of the kondapur gachibowli stretch but still manages to garner a decent amount of crowd ,,2025-06-23T08:24:32.856017Z
,,,,,,,,,,,
2801,1,2025-06-23T08:24:36.569769Z,Positive,1417,3.363,,,,the ambiance is pretty ambivalent with that of a buffet restaurant and casual dining space ,,2025-06-23T08:24:36.569769Z
,,,,,,,,,,,
2802,1,2025-06-23T08:24:41.931892Z,Positive,1417,5.047,,,,it was well lit but could really deck up a few notches ,,2025-06-23T08:24:41.931892Z
,,,,,,,,,,,
2803,1,2025-06-23T08:24:47.666372Z,Negative,1417,5.416,,,,it was more like a corporate dining room rather than a restaurant ,,2025-06-23T08:24:47.666372Z
,,,,,,,,,,,
2804,1,2025-06-23T08:25:28.164185Z,,1417,40.196,,,Positive,upon arrival  were served welcome drink which was good but not living up to the expectation ,Positive,2025-06-23T08:25:28.164185Z
,,,,,,,,,,,
2805,1,2025-06-23T08:25:32.995115Z,,1417,4.473,,,,we were asked if we are here for buffet ,,2025-06-23T08:25:32.995115Z
,,,,,,,,,,,
