id,sentence,price,quality,environment,service,other
2417.0,over all i found this place good and value for money ,Positive,,,,
2418.0,their brownies are to die for   they have a huge variety of cupcakes but my personal favourite have always been the red velvet and chocolate brownies with walnut topping ,,Positive,,,
2419.0,we ordered tandoori chicken as starters that s very tasty and light and then butter naan with mutton masala and as main course we ordered chicken biryani  egg and mutton biryani those are very very tasty and light mutton piecs cooked with perfection,,Positive,,,
2420.0,ok i m not a big fan of kfc but i kinda really like the zinger   in one meal ,,Positive,,,
2420.0,go fill ur belly on these burgers ,,Positive,,,
2421.0,this place has one of the most amazing menu   great choices from pasta burgers breakfast option in house made desserts and customized gelato ,,Positive,,,
2421.0,the most interesting part is that has an open viewing kitchen where we can see freshly prepared bakery items tarts and macaroons which will leave you wanting for more  ,,,Positive,,
2421.0,plus great hygiene condition maintained by the kitchen staff i have been here for breakfast and had english paneer tikka sandwich and iced latte ,,Positive,,Positive,
2421.0,the quality of bread used is really one of the best ,,Positive,,,
2421.0,would love to visit this place again just to try the yummy spread of desserts and gelato ,,Positive,,,
2422.0,the taste should have been proportional ,,Positive,,,
2422.0,it felt more like yoghurt and less mango ,,Negative,,,
2422.0,it s a problem with any avanlanche base shake from tempteys ,,Negative,,,
2422.0,otherwise gelato base shakes have always been good ,,Positive,,,
2423.0,i didn t feel like leaving ,,,,,Positive
2423.0,i m a vegetarian so the veg food was pretty good ,,Positive,,,
2423.0,the garlic bread was otherworldly ,,Positive,,,
2423.0,   overall the place is a little pricey but still worth it ,Negative,Positive,,,
2424.0,nice,,,,,Positive
2425.0,i visited this place twice to have their buffet    i feel that this place serves awesome buffet in very decent price   all the dishes were aweome in taste    ,Positive,Positive,,,
2425.0,specially the desert and starter part   they are serving almost    items in their buffet including veg and non veg ,,Positive,,,
2425.0,i loved their fish starter and gulabjamun in desert    ambiance is good   ,,Positive,Positive,,
2426.0,this is one of the classier places to party in hyderabad ,,,Positive,,
2426.0,they have great music usually on fridays and saturdays  when the party fever is high ,,,Positive,,
2426.0,on sundays though  it s a bit mild relatively ,,,Positive,,
2426.0,the food is good  and drinks are even better ,,Positive,,,
2426.0,go there to have a good time with friends ,,,,,Positive
2427.0,it s nice but too spicy    ,,Neutral,,,
2428.0,good place to hangout with large number of people service was good and fast fine and nice dining place menu has the regular cuisine and which has a great taste as well ,,Positive,,Positive,
2429.0,this place stays in the best   bakeries in the city for chocolate cake for sure had ordered and picked up a   layer chocolate cake irrespective of pricing its tasting made everyone stun shock its truly a classic chocolate cake ,,Positive,,,
2429.0,the only con is pricing but worth the money for the taste ,Negative,Positive,,,
2429.0,don t miss the chocolate cake ,,Positive,,,
2430.0,been here multiple times  and good food  ambience is unique and classy ,,Positive,Positive,,
2430.0,service is prompt and courteous ,,,,Positive,
2430.0,will recommend highly  and definitely come back again ,,,,,Positive
2431.0,the overall experience was good ,,,,,Positive
2431.0,just one thing i particularly didn t like it and it was tacos ,,Negative,,,
2431.0,rest the order  the ambience was really good ,,Positive,Positive,,
2432.0,if you are in hyderabad and its weekend  this place is a must visit place ,,,,,Positive
2432.0,awesome crowd  ambience is good overall a perfect weekend hangout place whether you hangout with friends or as a couple ,,,Positive,,
2432.0,a must go place ,,,,,Positive
2433.0,this one is bigger than the jubilee hills one and surely got good space which is a great thing as the previous one gets so cringy ,,,Positive,,
2433.0,we went on a ladies night but the sad part it goes only from   to    p m  and most of the girls where not even there  anyway the starters are quite price competitive and tasty ,Positive,Positive,Negative,,
2433.0,all were great and i have ordered long island iced tea which they made perfect ,,Positive,,,
2433.0,on wednesdays they have a guest dj maddy who plays super awesome tracks and in house dj akso is great too ,,,Positive,,
2433.0,all the best guys     keep rocking    ashalivelovefood wordpress com,,,,,Positive
2434.0,delivery   always on time great value for money taste   consistently good ,Positive,Positive,,Positive,
2434.0,packaging   awesome   hygienic,,,,Positive,
2435.0,better timings,,,,Negative,
2436.0,the food is great but they can improve on the ambience ,,Positive,Negative,,
2436.0,though ordering food online was not a great experience ,,,,Negative,
2436.0,once i recieved incomplete order while other time packaging of chaat wasn t great ,,,,Negative,
2437.0,tastes good    quantity is also enough for one person  w parathas ,,Positive,,,
2438.0,delicious,,Positive,,,
2439.0,few of my favourite places in hyderabad ,,,,,Positive
2439.0,wide range of food and drinks available ,,Positive,,,
2439.0,the taste of food is above average ,,Positive,,,
2439.0,can get cocktails and beer at a very descent price ,Positive,,,,
2439.0,     on the ambiance ,,,Neutral,,
2440.0,good pizza  and a decent selection of drinks ,,Positive,,,
2440.0,the music is okay  tends to get a bit too loud later  but there s always the outside seating for the quiet ears ,,,Neutral,,
2441.0,it tasted delicious ,,Positive,,,
2441.0,over the time  the quality has declined but immediately it was taken care of when it has been taken to their notice ,,Neutral,,,
2441.0,their customer orientation is much appreciated ,,,,Positive,
2442.0,good place to have food here for a typical south indians who would like to enjoy barbeque food ,,Positive,,,
2442.0,ambience and service are mesmerising which made us show interest towards having food,,Positive,Positive,Positive,
2443.0,it has great staff and a wonderful ambience ,,,Positive,Positive,
2443.0,it gets busy over the weekend and you might have to reserve a table beforehand ,,,,Negative,
2443.0,their sizzlers are wonderful and they have a great set of starters ,,,,Positive,
2443.0,i would suggest you try them over the main course ,,,,,Positive
2444.0,its a small stall beside synergy park campus odc  ,,,Neutral,,
2444.0,they have maggie and also fried maggie too i ate vegetable fried maggie which is very good to taste and it is around   rs and also you can see the menu card given and non vegas maggie is also good here they have limited editions of maggie but all of them are good ,,Positive,,,
2445.0,good place to hang out and relief from your stress ,,,,,Positive
2445.0,good music  excellent dj ,,,Positive,,
2445.0,please try  crispy corn  chicken tikka kabab best of luck guys ,,Positive,,,
2446.0,been a fan of karachi bakery since my childhood ,,,,,Positive
2446.0,the best place for snacks i e biscuits sandwich pastas chocolates ,,Positive,,,
2446.0,recently i ve been to the gachibowli outlet and tried out their cheese egg club sandwich and some muffins which where absolutely spot on as usual ,,Positive,,,
2446.0,good place and wl definitely recommend ,,,,,Positive
2447.0,ambience and entrance was good  ,,,Positive,,
2447.0,food quality and presentation was too good ,,Positive,,,
2447.0,taste was good   not awesome ,,Neutral,,,
2447.0,will visit again     overall experience        ambience         seating      food quality       taste       service      value for money      ,Positive,Positive,Positive,Positive,
2448.0,food is good but not up to the mark and decor is not good at all ,,Neutral,Negative,,
2448.0,not suitable for family ,,,Negative,,
2448.0,there is a a c  on upstairs bit that also not that much hyganic,,,Negative,,
2449.0,though i had very less variety of food here  i am quite impressed with their quality and taste ,,Positive,,,
2449.0,really appreciate the ambience  pretty clean place ,,,Positive,,
2449.0,their speciality is breads  try their bread for sure ,,Positive,,,
2449.0,garlic bread is awesome here ,,Positive,,,
2449.0,very detailed menu and professional to core  they stick to basics and don t try to satisfy every cuisine ,,Positive,,,
2450.0,giving satisfaction to hunger and brings in value for money ,Positive,Positive,,,
2450.0,cannot get tired of ordering food from the restaurant ,,Positive,,,
2450.0, awesome  fabulous  feedthehunger,,Positive,,,
2451.0,this is something one would definitely like    they serve n number of variety in north indian food ,,Positive,,,
2451.0,must try once they will never disappoint you  l bet,,Positive,,,
2452.0,visited yday and must say the service is poor and the ambiance is average but you visit this place for the authentic punjabi delicacies ,,,Neutral,Negative,
2452.0,visit with clear focus and set expectations ,,,Neutral,,
2452.0,         in the mood for some authentic punjabi food  headout to    dhaba to taste lipsticking and finger licking food ,,Positive,,,
2452.0,my personal favorite is the dal makhani ,,Positive,,,
2452.0,the combos are worth a special mention here ,,Positive,,,
2452.0,ambience is not great but that gets compensated for by the affordability of the place ,Positive,,Negative,,
2452.0,recommended joint if you are around gachibowli circle ,,,Positive,,
2453.0,not valued for money,Negative,Negative,,,
2454.0,very delicious haleem ian so happy feeling and service also very good haleem price also very good and haleem quantity very good and staff also very good,,Positive,,Positive,
2455.0,good service,,,,Positive,
2456.0,you will love the ambience as soon as you step in ,,,Positive,,
2456.0,good collection of cocktails and food make this place a must visit among others in hyderabad ,,Positive,,,
2457.0,food for only spicy lovers   be careful my dear mild food people ,,Negative,,,
2457.0,quantity was huge for one person if u r going with biryani  plan for two people,,Positive,,,
2458.0,went here for the first time and the place didn t disappoint ,,,,,Positive
2458.0,would love to see more seating places on the outside in the open ,,,,Negative,
2458.0,great food and lovely ambience  a must visit  ,,Positive,Positive,,
2459.0,the branch of deli   in the popular nankramguda building which houses a few more eateries definitely stands out ,,,Positive,,
2459.0,the place has a nice young ambiance and seems premium and inviting ,,,Positive,,
2459.0,the service is pretty quick and staff is also very accommodating and knowledgeable about zomato gold ,,,,Positive,
2459.0,the food is the best part about the place ,,Positive,,,
2459.0,inspite of offering multiple cuisines ranging from thai to italian to continental to indian and lebanese   they seem to get the balance perfectly right ,,Positive,,,
2460.0,the ice cream is really good  the ambiance is cute and the staff is courteous  no complaints as such ,,Positive,Positive,Positive,
2460.0,i like my ice cream to be a little subtle sweet but would highly recommend this to all the ice cream lovers ,,Positive,,,
2461.0,one of the best places for sizzlers in hyderabad ,,,,,Positive
2461.0,a must visit if you are planning for a sizzling lunch or dinner ,,,,,Positive
2461.0,they serve a variety of sizzlers here worth trying ,,Positive,,,
2462.0,best place    but need to increase food quality    mutton biryani is awesome    ,,Neutral,,,
2462.0,i have ordered khaju panner biryani but i dont see any khaju in it that s what i dont like some items in pakwan    ,,Negative,,,
2463.0,what a great find ,,,,,Positive
2463.0,went for a late night snacking coffee and the food  service  ambiance were amazing ,,Positive,,Positive,
2463.0,we ordered basque chicken sandwich and very cheesy panini accompanies with an iced latte ,,Positive,,,
2463.0,the chicken sandwich was delicious with crispy sourdough bread and juicy chicken inside ,,Positive,,,
2463.0,the bread tasted fresh and the sourness was accentuating the flavors ,,Positive,,,
2463.0,served with crispy potato wedges and a coleslaw  the whole meal is quite filling ,,Positive,,,
2463.0,the very cheesy panini was prepared with wholewheat bread and had a distinct cheese flavor to it ,,Positive,,,
2463.0,it could have worked with a little more spice but that doesnt meant the flavors were any less ,,Neutral,,,
2463.0,both the sandwiches were gulped down with the iced latte served in a tall glass ,,Positive,,,
2463.0,service was quick and the ambiance was pleasant with good music on play ,,,Positive,Positive,
2463.0,althought a bit on the pricier side  the menu offers a lot of variety and the place is recommended for their signature sandwiches prepared with their home baked bread ,Negative,Positive,,,
2463.0,ambiance       service       food       value for money      ,Positive,Positive,Positive,Positive,
2464.0,an evening well spent at prism club and kitchen ,,,Positive,,
2464.0,one can enjoy poolside as well as at the sitting which is offered near the dance floor ,,,Positive,,
2464.0,with big live screens and a great dj  there is a lot of entertainment that you can expect out of the place ,,,Positive,,
2464.0,the punjabi paneer tikka was good ,,Positive,,,
2464.0,it had an exquisite flavor to it which was top notch ,,Positive,,,
2464.0,next up  their fish fingers were quite normal for my palate ,,Neutral,,,
2464.0,they could improve the side dip and can use tartar dip as an option ,,Negative,,,
2464.0,my favorite dish of the night was their lehsooni murgh tikka ,,Positive,,,
2464.0,it had a really fantastic smoky flavor of garlic flakes to it and was super tender ,,Positive,,,
2464.0,the spice mix was really complimenting the chicken and is a must try for you all ,,Positive,,,
2464.0,veg burmese rolls was a big disappointment for me ,,Negative,,,
2464.0,it had some extra oil to it which could have been clearly avoided ,,Negative,,,
2464.0,they need to work on the filling as well as the outer crust of the rolls ,,Negative,,,
2464.0,all the drinks were simply wonderful ,,Positive,,,
2464.0,it was truly a great experience overall to have the right kind of drinks at this place ,,Positive,,,
2464.0,exotic vegetables in black pepper sauce was good ,,Positive,,,
2464.0,i usually don t like to have this at most outlets due to the overpowering taste of the black pepper sauce but somehow these guys served it very well alongside some rice ,,Positive,,,
2464.0,their farmer chicken pizza was too good ,,Positive,,,
2464.0,loved the overall consistency of the dish ,,Positive,,,
2464.0,a slight work needs to be put up in their pasta ,,Negative,,,
2464.0,i didn t find it much cheesy and tasty ,,Negative,,,
2464.0,the place setup is quite big and they certainly have a good potential to improve on their food ,,Negative,Positive,,
2464.0,great place for partying for sure ,,,Positive,,
2464.0,happy eating ,,Positive,,,
2465.0,this place is fantastic and the ambiance has a very different concept and the service and staffs treats us as a our friends ,,,Positive,Positive,
2465.0,loved to be in this place,,,Positive,,
2466.0,best shawarma served at reasonable price and the mayonnaise is simply awesome rumali shawarma with without salad is the best one till date  ,Positive,Positive,,,
2467.0,decent place for casual dining   ,,,Neutral,,
2467.0,if someone has zomato gold membership one should visit ,,,,,Positive
2467.0,food taste          ambience        quantity          service       ,,Positive,Positive,Positive,
2468.0,the taste was amazing and te only issue was packaging of the order ,,Positive,,Negative,
2469.0,we have multiple options to have food but thinking about healthier options   there are very few ,,Negative,,,
2469.0,i would like to appreciate all your effort to provide us an option to choose heathy and hygienic food ,,Positive,,,
2469.0,great place to order healthy and tasty food ,,Positive,,,
2470.0,i have ordered chicken hakka noodle chilli paneer its was mind blowing  its was so yummy i will like to suggest to give the order from this restaurant    the packing style is also good   thank you   ,,Positive,,Negative,
2471.0,i always prefer this restaurant for veg   since its near to my room as well test ia good and reasonable also    ,Positive,Positive,,,
2471.0,but if you are looking for good interior then this is not for you   ,,,Negative,,
2472.0,my husband is fan of biryani served by them so he insisted me to try ,,Positive,,,
2472.0,we ordered   chicken n   mutton biryani both turned out to be full of flavors   heavenly  in short ,,Positive,,,
2472.0,very nice compact packaging  ready to take in case one is travelling ,,,,Positive,
2472.0,it is a full fledged meal with mint raita  dessert n cutlery ,,Positive,,,
2472.0,good quantity of meat pieces   rice quality at the same time ,,Positive,,,
2472.0,it definitely breaks the traditional concept of a  biryani  ,,Positive,,,
2472.0,i personally felt  that though it is super delicious  it should be named pulao not biryani ,,Positive,,,
2472.0,last but not the least absolutely great at taste and worth the try ,,Positive,,,
2473.0,the things which impressed me was the the cocktails based on seven sins ,,Positive,,,
2473.0,the ambience is calm and soothing for people who don t like bustle in a bar ,,,Positive,,
2473.0, it s not a bar for partying  it s bar to chilling ,,,Neutral,,
2474.0,best food  ,,Positive,,,
2474.0,hygiene wise a bit low ,,,,Negative,
2474.0,food was far better to ignore all other lows ,,Positive,,,
2474.0,highly recommend ,,,,,Positive
2475.0,went out for casual family dinner  tried the palak chat for starters it was yummm  worth a try ,,Positive,,,
2475.0,also tried mutton galawti kebab and a fish starter ,,Positive,,,
2475.0,mutton kebabs were really good  fish starter took lot of time to get served and still lacked the taste  but disappointed with the fish starter ordered peshawari chicken and few naans for the mains  both the gravy and naans were up to the mark ,,Neutral,,,
2475.0,biryani was also decent ,,Neutral,,,
2475.0,it s a place worth a try ,,,Positive,,
2476.0,nice place and competitive pricing  i am always a fan of the the concept by which these guys operate    food is good specially biryani    didnt expect such great biryani at a pub   ,,,Positive,,
2477.0,ye dhaba nhi hota to hyd m mera kya hota    parathe  kulcha  bhature  aalu gobhi  makhni every thing you get here at good price  i am ordering from here from last   and half years ,Positive,,,,
2477.0,  think don t like here one paneer paratha and masala rayta ,,Negative,,,
2477.0,they don t give option for normal curd ,,Negative,,,
2478.0,over all   nice place  good food ,,Positive,Positive,,
2478.0,ambience  pretty dark  good for dinners  gives you a feel of dinner even at lunch ,,,Positive,,
2478.0,but the feel is nice ,,,,,Positive
2478.0,these were delicious ,,Positive,,,
2478.0,meccai kebab was spicy and okayish ,,Neutral,,,
2478.0,you may order if you are a big big fan of the spicy combo of corn kebab ,,Positive,,,
2479.0,amazing food    ,,Positive,,,
2479.0,anyone who wants to have delicious finger licking punjabi food  must visit ,,Positive,,,
2479.0,at this place they are like an outlet rather than a restaurant so it might feel a bit uncomfortable but there food will make you forget all complaints ,,Positive,,,
2480.0,a nice place to taste some of the local delicacies  ,,Positive,Positive,,
2480.0,i really liked the rusty feel this place has  which takes you back in ages  ,,,Positive,,
2480.0,loved the started   although pulao was not the best i ve had ,,Positive,,,
2480.0,overall  a nice dine out  ,,Positive,,,
2481.0,value for money place  taste is good for the price you pay ,Positive,Positive,,,
2481.0,a must try is there malai kofta and methi malai paneer  which are really tasty ,,Positive,,,
2481.0,ambience is not very good  but food is good in taste ,,Positive,Negative,,
2482.0,we wouldn t have found this gem of a place if we hadn t been at the mall opposite and looking for a place to have lunch ,,,Positive,,
2482.0,more than a month since we visited  but it was such a treat ,,Positive,,,
2482.0,the place is tiny  right on the road but still can be missed out if you are not looking for it ,,,Negative,,
2482.0,the menu is pretty extensive  but going by our love for pork  we dove right into the traditional pork dishes on offer ,,Positive,,,
2482.0,the noodles were alright  but had sort of a maggi consistency   but there was enough pork to enhance the flavor ,,Neutral,,,
2482.0,the naga pork curry was a revelation   spicy but so full of flavor  my daughter who is averse to spices ate a fair bit ,,Positive,,,
2482.0,the fried pork was delicious too  but an overkill  going by how we were already full with the first two dishes ,,Positive,,,
2482.0,we had ordered the flavored beer they have  which was refreshing but relatively overpriced ,Negative,Positive,,,
2482.0,but just for the food  i think we need to visit again ,,Positive,,,
2482.0,highly recommended for the cuisine they have on offer ,,Positive,,,
2483.0,been here with office colleagues  overall a good place to hangout with a gang ,,,,,Positive
2483.0,but the sitting arrangements during day time is very tight as people would want to dine inside rather than out in the hot sun ,,,Negative,,
2483.0,the food was excellent in taste  the chicken dum biriyani had a very different taste and i loved it ,,Positive,,,
2484.0,i always go ahead and buy a box for myself and loved ones  ,,Positive,,,
2484.0,red velvet cup cakes   la bonel u r lovely  ,,Positive,,,
2485.0,chicken biryani tastes awesome from al saba restaurant but the only think i dont like is there maintenance which is too bad otherwise its really tasty and worthy too  ,,Positive,Negative,,
2486.0,the burger was cheesy and tasted good ,,Positive,,,
2486.0,the donuts were excellent   especially the center lychee filling in the lychee litchi donut ,,Positive,,,
2486.0,the coffee had a hint of caramel and is worth a try ,,Positive,,,
2486.0,in all would have rated it at     as ac was not functional  but will go with   for donuts ,,Positive,Negative,,
2487.0,the ambience is great for a weekend night party ,,,Positive,,
2487.0,the outdoor seating view is super ,,,Positive,,
2487.0,staff is friendly and very interesting dishes to choose from ,,Positive,,Positive,
2487.0,the tacos are the best on the menu ,,Positive,,,
2487.0,do try ,,Positive,,,
2488.0,while the food is pretty similar and standard to their begumpet outlet  the ambience is worthy of a mention here ,,Neutral,Positive,,
2488.0,the service is definitely better ,,,,Positive,
2489.0,i will start off by talking about it s ambience and location which i believe  and am sure most will agree  are it s highlights ,,,Positive,,
2489.0,located inside the serenity of boulder hills  away from the hullabaloo of the busy city  it offers a sense of calm ,,,Positive,,
2489.0,the simple yet elegant decor   is what clicked for me right from the moment i walked in ,,,Positive,,
2489.0,it has both and indoor and outdoor sitting ,,,Neutral,,
2489.0,the indoor sitting though comfortable and well lit  i would suggest the outdoor one simply because of the view it has to offer ,,,Positive,,
2489.0,the streches of green pasture of the golf club adjacent to it and the mild breeze that blows across it   definitely refreshes your soul as you sit sipping on your drink ,,,Positive,,
2489.0,i visited it on a summer evening and it was a pleasant experience to say the least ,,,,,Positive
2489.0,the cocktails are good and do ask the waiter for in house food specialities which may not be mentioned in the menu ,,Positive,,,
2489.0,and yes they have a novel concept of high tea served along with alcoholic beverages   which is served during the early hours of the evening      pm    with the set up they have i believe this is a must try ,,,Positive,,
2489.0,overall it s a nice place to spend a quiet afternoon or evening   with family or friends ,,,Positive,,
2489.0,don t go there looking for dance and high pitch music  you might be disappointed ,,,Negative,,
2490.0,been there for having snacks so ordered kebabs one is paneer and other is chicken they were awesome and good place to have chat with friends and complete the fooding ,,Positive,Positive,,
2491.0,good food     barbeque chicken was lit    it was so spicy   though i liked it very much   i also ordered chicken popcorn which i felt was tasteless  however the place and the service was good   ,,Neutral,Positive,Positive,
2492.0,good place to hangout with friends ,,,Positive,,
2492.0,nice music nice ambience nice food ,,Positive,Positive,,
2492.0,it also has a outdoor seating so one who likes to have that seating ,,,Neutral,,
2492.0,it is also a good place with good atmosphere ,,,Positive,,
2492.0,its a bar exchange so order wisely that s the only thing to take care of ,Neutral,,,,
2492.0,you surely can rely on this place ,,,Positive,,
2493.0,food is just average but the ambiance and the quality of service is amazing ,,Neutral,Positive,Positive,
2493.0,i love their chicken lasagna and stroganoff ,,Positive,,,
2493.0,chicken nachos and   d special chicken pizza are the dishes i almost always order ,,Positive,,,
2493.0,their beers are good ,,Positive,,,
2494.0,it s just like the other chocolate room outlet i ve visited and the only difference i noticed here is the missing cycle ,,,Neutral,,
2494.0,service is good but it s unhygienic even though it doesn t look like one ,,,Negative,Positive,
2494.0,chocizza and sandwich are worth trying here ,,Positive,,,
2494.0,it s accessible to gachibowli residents and it s located midst other leading outlets ,,,Positive,,
2495.0,tiki shak  gachibowli   hyderabad  the gachibowli branch ofthis amazing pub was perhaps my best visit for having drinks  chit chat and dance with my group ,,,Positive,,
2495.0,the place is only and solely for party animals  completely spacious with both indoor and outdoor seating ,,,Positive,,
2495.0,they have these amazing orange bulbs hanging from cane baskets on the ceiling and candlelit high seat tables ,,,Positive,,
2495.0,the best time to go here is on friday night after work  or when you feel claustrophobic at other pubs since the outdoor seating is breezy  plus there s live music by a dj  live entertainment and wifi ,,,Positive,,
2495.0,so dance at this spacious place without having to worry about bumping into your neighbours  feet ,,,Positive,,
2495.0,among drink they have everything from the regular combos of vodkas  regular margaritas  beer to desi and angrezi whiskey ,,Positive,,,
2495.0,if you want to try something different after work  then do try their helmet pop  for inr       which is an experience in itself  ,Positive,Positive,,,
2495.0,this involves finishing your drinks bottoms up with a helmet that gets smashed with every glass you gulp ,,,Positive,,
2495.0,for food  try their chilli cheese toast  finger chips  chilli chicken  masala peanuts and spring rolls ,,Positive,,,
2495.0,the prices are really pocket friendly ,Positive,,,,
2495.0,explore food  ,,Positive,,,
2496.0,quantity was satisfactory ,,Positive,,,
2496.0,packaging of the food was good ,,,,Positive,
2496.0,i really liked how they packaged the coke  which was still a bit cold when it arrived ,,,,Positive,
2496.0,some may call it excessive packaging however ,,,,Negative,
2496.0,the fries were warm and well salted ,,Positive,,,
2496.0,but they were not crispy ,,Negative,,,
2496.0,this could be the fault of delivery  so i am not upset ,,,,Negative,
2496.0,only   restaurant in zomato has so far managed to deliver crispy fries consistently ,,,,Positive,
2496.0,the wings were covered in brown gravy ,,Neutral,,,
2496.0,i was expecting crispy wings like in the photograph ,,Negative,,,
2496.0,while the wings were certainly not bad  i did not enjoy it very much ,,Negative,,,
2496.0,i would recommend you order from the restaurant and try it out once yourself ,,Positive,,,
2497.0,i got a lot of stuff which are cooked in pot those are simply awesome i really loved the starters very much and mainly the pulavs are superr,,Positive,,,
2498.0,the dining area is peaceful ,,,Positive,,
2498.0,perfect place to have conversations over lunch ,,,Positive,,
2498.0,hmm  but if you are too hungry you can totally skip the conversations  p   various types of salads are available  if you are a weight watcher or you are a conscious eater     i went mad over the hunan chicken  it was just amazing ,,Positive,,,
2498.0,peri peri chicken was so tender and juicy with the perfect amount of spice in it ,,Positive,,,
2498.0,when i went the spread had a mix of chinese  italian  continental  and south   north indian food ,,Neutral,,,
2498.0,the only thing that disappointed me was the mutton ,,Negative,,,
2498.0,it was a bit undercooked ,,Negative,,,
2498.0,it was to my surprise to find an undercooked food in such a big hotel ,,Negative,,,
2498.0,desert  i feel they can do a lot more but i can vouch for the baked yogurt  the taste is just heaven and you can eat as much as you want as all the desert are sugar free ,,Positive,,,
2498.0,staff are really cordial and are always with a smile on their face   ,,,,Positive,
2499.0,i could have given a   but then cleanliness could be improved especially in lunch timings     a regular visitor only because they have the best ribs in town     ummmm they just melt in your mouth  ,,Positive,,,
2499.0,awesome spicy food a good ambience    place has potential  ,,Positive,Positive,,
2500.0,simple and elegant ambience   polite staff   food was really good   especially the non veg platter must try theme  ,,Positive,Positive,Positive,
2500.0,comfortable seating  ,,,Positive,,
2500.0,they really make the best and must try cocktails  they just enjoy serving their new trials with cocktails   served as complimentary for me when they tried it and the immediate minute it s worth an order of it  ,,Positive,,Positive,
2501.0,the food here is excellent i have tried the veg and non veg  both are good at taste the cost is more compared to the quantity of the biryani ,Positive,Positive,,,
2502.0,the spread is absolutely massive  though veg options were limited  especially starters ,,Neutral,,,
2502.0,however  the food itself is lip smacking good  no matter what we tried ,,Positive,,,
2502.0,the staff was courteous  and always available to assist ,,,,Positive,
2502.0,ambience was nice  though the live music was a little too loud  for our liking ,,,Neutral,,
2503.0,been here a lot of times and it s a place to go to when weather is nice as its in the open ,,,Positive,,
2503.0,food is good and menu has decent choices ,,Positive,,,
2503.0,dance floor is limited to couples though or you have to have at least a girl in your group to enjoy dancing ,,,Negative,,
2504.0,this store maintains the quality   brand name of domino s ,,Positive,,,
2504.0,their burger pizza is great in taste ,,Positive,,,
2504.0,its perfect balance of spices   the bland bread taste ,,Positive,,,
2504.0,our order was delivered on time and in good condition ,,,,Positive,
2504.0,overall its a good experience ,,,,,Positive
2505.0,my wife loves the tiramisu here though priced higher than what i would have expected ,Negative,Positive,,,
2505.0,we also ordered a pizza which was good given they make it fresh and you can see the whole process if you take a seat at the back ,,Positive,Positive,,
2505.0,i liked the coffee  strong ,,Positive,,,
2506.0,this place is a hiddengem ,,Positive,,,
2506.0,went to buy their sourdough bread ended up having their mushroom soup  death by chocolate cake and key lime tart ,,Positive,,,
2506.0,mushroom soup came with grilled sourdough  everything was good about it ,,Positive,,,
2506.0,the bread could be toasted with garlic butter  the bread itself we ended up using as garlic bread with our pasta at home which was really good ,,Positive,,,
2506.0,the bread is something we will go again to buy ,,Positive,,,
2506.0,lime tart was better than expectation  ,,Positive,,,
2506.0,the cream was way too much ,,Negative,,,
2506.0,death by chocolate was delicious  rich chocolate ,,Positive,,,
2506.0,was not able to finish in one go  will have to get on it tomorrow again ,,Neutral,,,
2506.0,highly recommend this place ,,Positive,,,
2506.0,will go their again for there sandwiches sourdough pizza and burger ,,Positive,,,
2507.0,surprisingly well versed ambience ,,,Positive,,
2507.0,the place is massive with a get away from city feel ,,,Positive,,
2507.0,they serve wonderfully cooked seafoods goan focused  ,,Positive,,,
2507.0,a tad bit of coastal flavoured along with choice of alcoholic and non alcoholic beverages ,,Neutral,,,
2507.0,i would recommend  to book table before hand  there are variety of sit outs to choose from ,,,Positive,,
2507.0,i would highly recommend this place if you re a seafood lover ,,Positive,,,
2508.0,bagels   is what i have most loved here and the pasta is great as always  ,,Positive,,,
2508.0,the staff is friendly and quick ,,,,Positive,
2508.0,overall it is a bit expensive but if you have some free time to spend do visit this place  ,Negative,,Positive,,
2509.0,nice place for a dinner date ,,,Positive,,
2509.0,food is good  ambience is good  service is good ,,Positive,Positive,Positive,
2509.0,tried thai  taste was good  wasn t click worthy  no complaints though ,,Positive,,,
2510.0,simple place but very tasty sizzlers ,,Positive,,,
2510.0,portioning for the sizzlers are also excellent ,,Positive,,,
2510.0,service was also good ,,,,Positive,
2510.0,i tried one of the chicken sizzlers and loved the plating and all the added stuff that came along ,,Positive,,,
2511.0,the place was very small and congested ,,,Negative,,
2511.0,all starters are simply superb i liked veg munchurian very much coming to pulao and biryanies  chicken items are simply superb ,,Positive,,,
2511.0,but in panner and kaju pulao the masala is very less ,,Negative,,,
2511.0,i felt like i am eating plain rice ,,Negative,,,
2511.0,if they would have been added little bit spices it would be great ,,Negative,,,
2511.0,but after that i have ordered veg munchurian dry many times ,,Positive,,,
2512.0,good ambience ,,,Positive,,
2512.0,the food was great ,,Positive,,,
2512.0,i liked the beer best ,,Positive,,,
2512.0,i loved barbar and green killer ipa ,,Positive,,,
2512.0,waiters were courteous and prompt ,,,,Positive,
2512.0,the only thing i was not satisfied about was the cleanliness in general ,,,Negative,,
2512.0,tables were a bit greasy ,,,Negative,,
2513.0,one of my regular food ordering place and added advantage  fast delivery cause nearby location ,,Positive,,Positive,
2513.0,they offer high quality stuffed parathas with curd  butter and two different chutneys ,,Positive,,,
2513.0,their mexican corn and paneer tadaka are my favorites ,,Positive,,,
2513.0,would recommend this place if you wanna try delicious parathas ,,Positive,,,
2514.0,wanted to have some good authentic andhra food and ulavacharu didn t disappoint me   loved the food even though it was a bit spicy  ,,Positive,,,
